category,description,severity,latitude,longitude,timestamp,zone
Hurto,Un ladrón parecían sospechosos a varias personas en vía pública,bajo,4.858875585689658,-74.03267500285722,2026-04-23T04:44:40.137910,La Balsa
Otro,Un hombre parecían sospechosos a un estudiante cerca del parque,bajo,4.897443857458874,-74.05688816412162,2026-04-22T13:44:40.140913,Fagua
Comportamiento sospechoso,Un grupo de personas hicieron ruido a una mujer frente a un comercio,bajo,4.84585288896188,-74.07487690015232,2026-05-10T07:44:40.143913,Cerca de Piedra
Comportamiento sospechoso,Dos sujetos parecían sospechosos a un estudiante en vía pública,bajo,4.874395,-74.0044445,2026-05-20T07:44:40.145912,
Hurto,Un hombre hicieron ruido a una mujer en zona residencial,bajo,4.872915993657047,-74.08146667919414,2026-05-14T04:44:40.149910,Chía
Vandalismo,Un tipo hicieron ruido a un estudiante cerca del parque,bajo,4.874395,-74.0044445,2026-05-09T06:44:40.151910,
Hurto,Un tipo merodeaban a un ciudadano en zona residencial,bajo,42.5206948,0.465951,2026-04-29T08:44:40.155064,
Vandalismo,Un ladrón merodeaban a varias personas en zona residencial,bajo,4.852394506312413,-74.08846567526423,2026-05-01T08:44:40.158068,Fonquetá
Otro,Un hombre hicieron ruido a un estudiante en zona residencial,bajo,4.8795697,-74.0433843,2026-05-04T21:44:40.161067,
Comportamiento sospechoso,Un hombre merodeaban a una mujer cerca del parque,bajo,4.85604666781415,-74.08833955541428,2026-04-28T10:44:40.164068,Fonquetá
Comportamiento sospechoso,Un ladrón merodeaban a varias personas en zona residencial,bajo,4.875931844345794,-74.04050896109051,2026-04-29T02:44:40.166067,Casco urbano de Calahorra
Vandalismo,Un hombre hicieron ruido a varias personas en zona residencial,bajo,4.8612776,-74.0601998,2026-04-25T16:44:40.169065,
Otro,Dos sujetos merodeaban a un ciudadano frente a un comercio,bajo,4.8660334,-74.0306281,2026-05-10T11:44:40.172062,
Otro,Un tipo parecían sospechosos a varias personas frente a un comercio,bajo,4.8419477,-74.0227978,2026-04-24T07:44:40.174063,
Vandalismo,Un ladrón merodeaban a una mujer frente a un comercio,bajo,4.889248898134329,-74.04819450927384,2026-04-22T07:44:40.176080,Chía
Comportamiento sospechoso,Un grupo de personas parecían sospechosos a un ciudadano en vía pública,bajo,4.8634708,-74.0766704,2026-05-03T17:44:40.179082,
Hurto,Un hombre parecían sospechosos a una mujer en zona residencial,bajo,4.855445315819561,-74.08085782822354,2026-05-19T15:44:40.181080,Cerca de Piedra
Hurto,Un tipo hicieron ruido a un estudiante en vía pública,bajo,4.8634708,-74.0766704,2026-05-01T06:44:40.183115,
Vandalismo,Un hombre merodeaban a un ciudadano cerca del parque,bajo,4.8733286,-74.071861,2026-04-26T11:44:40.185257,
Otro,Un grupo de personas parecían sospechosos a varias personas en zona residencial,bajo,4.879872549635186,-74.04276909252873,2026-05-02T01:44:40.188625,Casco urbano de Calahorra
Hurto,Un grupo de personas hicieron ruido a un ciudadano frente a un comercio,bajo,4.874395,-74.0044445,2026-05-22T02:44:40.191144,
Otro,Un hombre hicieron ruido a una mujer en zona residencial,bajo,4.8660334,-74.0306281,2026-04-30T12:44:40.193751,
Otro,Un grupo de personas hicieron ruido a varias personas frente a un comercio,bajo,4.893891069604495,-74.07887099164607,2026-05-16T18:44:40.196752,Tiquiza
Comportamiento sospechoso,Un hombre parecían sospechosos a un ciudadano en vía pública,bajo,4.8951559,-74.0639061,2026-05-01T02:44:40.198750,
Comportamiento sospechoso,Dos sujetos parecían sospechosos a un ciudadano cerca del parque,bajo,4.8660334,-74.0306281,2026-05-06T20:44:40.201751,
Otro,Un tipo parecían sospechosos a una mujer frente a un comercio,bajo,4.906089487552104,-74.07669613967859,2026-04-28T21:44:40.203755,Fagua
Otro,Un ladrón merodeaban a un ciudadano en zona residencial,bajo,42.5206948,0.465951,2026-04-24T14:44:40.206262,
Vandalismo,Un tipo hicieron ruido a una mujer en vía pública,bajo,42.5206948,0.465951,2026-05-15T04:44:40.208387,
Vandalismo,Un tipo merodeaban a un ciudadano cerca del parque,bajo,4.8376128,-74.0597532,2026-05-10T23:44:40.211435,
Vandalismo,Un tipo merodeaban a varias personas frente a un comercio,bajo,4.8504598,-74.0792694,2026-04-28T18:44:40.214175,
Hurto,Un grupo de personas merodeaban a un ciudadano en zona residencial,bajo,4.830423269268363,-74.06846020463254,2026-05-14T12:44:40.216275,La Balsa
Hurto,Un tipo parecían sospechosos a varias personas cerca del parque,bajo,4.8660334,-74.0306281,2026-05-06T20:44:40.217594,
Vandalismo,Un hombre parecían sospechosos a varias personas en zona residencial,bajo,4.8534493440135185,-74.08295859366406,2026-05-22T00:44:40.223772,Cerca de Piedra
Hurto,Un hombre parecían sospechosos a un ciudadano frente a un comercio,bajo,42.5206948,0.465951,2026-04-22T09:44:40.228956,
Comportamiento sospechoso,Un grupo de personas parecían sospechosos a un ciudadano cerca del parque,bajo,4.8660334,-74.0306281,2026-04-24T01:44:40.238619,
Vandalismo,Un ladrón parecían sospechosos a varias personas cerca del parque,bajo,4.8951559,-74.0639061,2026-05-17T20:44:40.242623,
Hurto,Dos sujetos merodeaban a una mujer cerca del parque,bajo,4.874395,-74.0044445,2026-05-01T09:44:40.245625,
Hurto,Un grupo de personas merodeaban a un estudiante en zona residencial,bajo,4.850187076555462,-74.06664719368062,2026-05-18T05:44:40.249623,La Balsa
Otro,Un tipo hicieron ruido a una mujer en vía pública,bajo,4.887372875308037,-74.06287776791301,2026-04-24T19:44:40.253627,Fagua
Otro,Un tipo parecían sospechosos a varias personas en vía pública,bajo,4.875602943418212,-74.01498788669853,2026-05-05T16:44:40.256624,Chía
Vandalismo,Un tipo merodeaban a una mujer en zona residencial,bajo,4.8733286,-74.071861,2026-04-29T04:44:40.260627,
Hurto,Un grupo de personas merodeaban a una mujer en vía pública,bajo,4.8795697,-74.0433843,2026-04-30T12:44:40.262623,
Otro,Un grupo de personas parecían sospechosos a una mujer en vía pública,bajo,4.840678823352267,-74.02255781727536,2026-05-12T15:44:40.266016,Fusca
Comportamiento sospechoso,Un tipo merodeaban a una mujer en zona residencial,bajo,4.870718164561735,-74.04945376212717,2026-05-13T05:44:40.270011,Bojacá
Hurto,Un tipo parecían sospechosos a un ciudadano frente a un comercio,bajo,4.848551623001229,-74.07140220697754,2026-05-09T06:44:40.273013,Cerca de Piedra
Hurto,Un grupo de personas merodeaban a varias personas frente a un comercio,bajo,4.8795697,-74.0433843,2026-05-08T05:44:40.275242,
Otro,Un ladrón merodeaban a una mujer cerca del parque,bajo,4.895039555372421,-74.0076015125274,2026-05-03T22:44:40.278292,Yerbabuena
Hurto,Dos sujetos hicieron ruido a varias personas en vía pública,bajo,4.874395,-74.0044445,2026-05-07T00:44:40.281296,
Vandalismo,Un grupo de personas hicieron ruido a varias personas cerca del parque,bajo,4.8376128,-74.0597532,2026-05-14T20:44:40.284291,
Otro,Dos sujetos merodeaban a varias personas en zona residencial,bajo,4.861782583393135,-74.0448255180374,2026-05-12T10:44:40.286297,La Balsa
Vandalismo,Un hombre merodeaban a varias personas en vía pública,bajo,4.871780247853088,-74.0669757692242,2026-04-29T17:44:40.288328,Tiquiza
Vandalismo,Un hombre merodeaban a un estudiante frente a un comercio,bajo,4.870394392364319,-74.06571359417612,2026-05-03T20:44:40.290861,Tiquiza
Comportamiento sospechoso,Un ladrón merodeaban a un estudiante en vía pública,bajo,4.8634708,-74.0766704,2026-05-21T15:44:40.292870,
Otro,Un ladrón hicieron ruido a un estudiante frente a un comercio,bajo,4.854514739809513,-74.08912560238399,2026-05-10T17:44:40.295995,Fonquetá
Vandalismo,Dos sujetos hicieron ruido a un estudiante frente a un comercio,bajo,4.8951559,-74.0639061,2026-05-03T15:44:40.298385,
Vandalismo,Un hombre parecían sospechosos a varias personas cerca del parque,bajo,4.8795697,-74.0433843,2026-05-15T01:44:40.301568,
Otro,Dos sujetos hicieron ruido a un ciudadano frente a un comercio,bajo,4.878531894169384,-74.04160761498144,2026-04-26T23:44:40.304569,Casco urbano de Calahorra
Vandalismo,Un hombre parecían sospechosos a una mujer en vía pública,bajo,4.8612776,-74.0601998,2026-05-08T00:44:40.307570,
Otro,Un ladrón merodeaban a un ciudadano frente a un comercio,bajo,4.862406856682727,-74.0010773583961,2026-05-03T08:44:40.310568,Yerbabuena
Hurto,Un ladrón hicieron ruido a un ciudadano en vía pública,bajo,4.874395,-74.0044445,2026-04-27T16:44:40.313970,
Comportamiento sospechoso,Un hombre parecían sospechosos a varias personas cerca del parque,bajo,4.878875296324871,-74.06330079019536,2026-05-14T22:44:40.316963,Tiquiza
Comportamiento sospechoso,Un hombre parecían sospechosos a varias personas en zona residencial,bajo,4.8660334,-74.0306281,2026-05-07T05:44:40.320174,
Comportamiento sospechoso,Dos sujetos hicieron ruido a varias personas frente a un comercio,bajo,4.90524639872809,-74.07324619688563,2026-04-23T22:44:40.322172,Fagua
Comportamiento sospechoso,Un tipo merodeaban a una mujer en zona residencial,bajo,4.894434631996649,-74.06639188833786,2026-05-10T21:44:40.324196,Fagua
Hurto,Un hombre merodeaban a un estudiante frente a un comercio,bajo,4.830028565963756,-74.01603301881507,2026-04-26T14:44:40.328196,Fusca
Comportamiento sospechoso,Un ladrón hicieron ruido a una mujer cerca del parque,bajo,42.516200360358326,0.47306666022597954,2026-05-14T15:44:40.332199,Chía
Vandalismo,Un hombre merodeaban a una mujer en vía pública,bajo,4.84070156227915,-74.03649748106751,2026-05-05T06:44:40.334200,La Balsa
Comportamiento sospechoso,Un tipo merodeaban a una mujer cerca del parque,bajo,4.8504598,-74.0792694,2026-04-30T16:44:40.336193,
Vandalismo,Dos sujetos hicieron ruido a una mujer en zona residencial,bajo,42.50946867539922,0.42936020014210674,2026-05-10T19:44:40.339128,Chía
Comportamiento sospechoso,Un tipo merodeaban a varias personas frente a un comercio,bajo,4.851558879763028,-74.06093090525268,2026-05-14T04:44:40.341144,Casco urbano de Chía
Comportamiento sospechoso,Un tipo hicieron ruido a un estudiante en vía pública,bajo,4.8634708,-74.0766704,2026-05-21T21:44:40.344455,
Otro,Dos sujetos parecían sospechosos a una mujer cerca del parque,bajo,4.899177991139262,-73.98857751145462,2026-05-18T16:44:40.346454,Chía
Otro,Dos sujetos hicieron ruido a una mujer en vía pública,bajo,4.8612776,-74.0601998,2026-05-11T14:44:40.348451,
Comportamiento sospechoso,Un grupo de personas merodeaban a una mujer cerca del parque,bajo,4.8816198,-74.0717415,2026-05-12T07:44:40.350453,
Comportamiento sospechoso,Dos sujetos parecían sospechosos a un estudiante en vía pública,bajo,4.8795697,-74.0433843,2026-05-09T09:44:40.352642,
Vandalismo,Dos sujetos merodeaban a un estudiante en zona residencial,bajo,4.860494239506181,-74.05031735741264,2026-05-05T08:44:40.354789,Casco urbano de Chía
Vandalismo,Un hombre hicieron ruido a un estudiante cerca del parque,bajo,42.5206948,0.465951,2026-04-28T11:44:40.356789,
Otro,Un hombre parecían sospechosos a una mujer cerca del parque,bajo,4.875124029084714,-74.07625586966033,2026-05-17T14:44:40.360789,Fonquetá
Hurto,Un tipo hicieron ruido a un ciudadano frente a un comercio,bajo,4.874395,-74.0044445,2026-04-29T01:44:40.363791,
Otro,Un ladrón parecían sospechosos a un estudiante en vía pública,bajo,4.892565962092179,-74.05740375162863,2026-05-07T11:44:40.366791,Fagua
Hurto,Un grupo de personas merodeaban a una mujer en zona residencial,bajo,4.874395,-74.0044445,2026-05-09T13:44:40.368788,
Comportamiento sospechoso,Dos sujetos parecían sospechosos a varias personas cerca del parque,bajo,4.89809349419997,-74.06228211561042,2026-05-06T22:44:40.370792,Fagua
Otro,Un tipo merodeaban a un estudiante en zona residencial,bajo,4.88140239061235,-73.99544327171678,2026-04-28T15:44:40.373791,Yerbabuena
Comportamiento sospechoso,Un hombre merodeaban a un estudiante en vía pública,bajo,4.8816198,-74.0717415,2026-04-28T23:44:40.377071,
Vandalismo,Dos sujetos merodeaban a un estudiante en vía pública,bajo,4.899607454918796,-74.05656319951264,2026-05-11T01:44:40.381084,Fagua
Vandalismo,Un hombre hicieron ruido a varias personas cerca del parque,bajo,42.5430620065808,0.43856674667856793,2026-05-09T20:44:40.384085,Chía
Vandalismo,Un ladrón hicieron ruido a varias personas frente a un comercio,bajo,4.8504598,-74.0792694,2026-04-30T22:44:40.387114,
Hurto,Dos sujetos merodeaban a varias personas en vía pública,bajo,4.8660334,-74.0306281,2026-04-29T23:44:40.390089,
Otro,Dos sujetos parecían sospechosos a un ciudadano frente a un comercio,bajo,4.885074248310449,-74.07903026303224,2026-05-18T18:44:40.393656,Tiquiza
Vandalismo,Un tipo merodeaban a un ciudadano en vía pública,bajo,4.8504598,-74.0792694,2026-05-22T00:44:40.396654,
Otro,Un grupo de personas merodeaban a una mujer cerca del parque,bajo,4.8504598,-74.0792694,2026-04-29T13:44:40.399653,
Hurto,Un ladrón parecían sospechosos a varias personas frente a un comercio,bajo,4.878225811896471,-74.03942559107698,2026-05-07T07:44:40.402656,Casco urbano de Calahorra
Comportamiento sospechoso,Un grupo de personas hicieron ruido a un estudiante cerca del parque,bajo,4.844329547404539,-74.05840913995753,2026-05-04T13:44:40.405656,La Balsa
Hurto,Un ladrón hicieron ruido a un ciudadano en zona residencial,bajo,4.8893881127989784,-74.04474404028751,2026-04-23T10:44:40.408654,Bojacá
Hurto,Un tipo hicieron ruido a una mujer en zona residencial,bajo,4.874395,-74.0044445,2026-05-21T17:44:40.411655,
Vandalismo,Un ladrón parecían sospechosos a un estudiante cerca del parque,bajo,4.893469907457193,-74.00070006040937,2026-04-23T01:44:40.414654,Yerbabuena
Hurto,Dos sujetos merodeaban a un ciudadano frente a un comercio,bajo,4.874395,-74.0044445,2026-05-07T12:44:40.417272,
Hurto,Un tipo parecían sospechosos a un ciudadano en vía pública,bajo,4.833063203798422,-74.02076638269273,2026-04-27T19:44:40.418660,Fusca
Comportamiento sospechoso,Un tipo parecían sospechosos a un estudiante frente a un comercio,bajo,4.853776284395865,-74.06818842422484,2026-05-01T04:44:40.422811,Fonquetá
Vandalismo,Un tipo hicieron ruido a varias personas en vía pública,bajo,4.874395,-74.0044445,2026-04-23T23:44:40.424815,
Comportamiento sospechoso,Un hombre parecían sospechosos a varias personas en vía pública,bajo,42.5206948,0.465951,2026-05-07T20:44:40.428321,
Comportamiento sospechoso,Un hombre merodeaban a un ciudadano en vía pública,bajo,4.8660334,-74.0306281,2026-04-22T09:44:40.430861,
Otro,Dos sujetos hicieron ruido a varias personas frente a un comercio,bajo,4.8612776,-74.0601998,2026-05-06T14:44:40.433885,
Hurto,Dos sujetos parecían sospechosos a varias personas en vía pública,bajo,4.850545476310713,-74.07651240958438,2026-05-21T02:44:40.437193,Cerca de Piedra
Vandalismo,Dos sujetos hicieron ruido a varias personas en vía pública,bajo,4.870793366925467,-74.08154067613462,2026-05-07T04:44:40.440194,Fonquetá
Otro,Dos sujetos hicieron ruido a un estudiante en vía pública,bajo,42.506476448249956,0.47118600186158716,2026-05-08T18:44:40.443195,Chía
Otro,Un hombre hicieron ruido a una mujer frente a un comercio,bajo,4.8419477,-74.0227978,2026-05-17T00:44:40.446192,
Otro,Un grupo de personas merodeaban a un estudiante en vía pública,bajo,4.8504598,-74.0792694,2026-04-25T03:44:40.449194,
Comportamiento sospechoso,Un hombre parecían sospechosos a una mujer cerca del parque,bajo,4.851550664920756,-74.07177669275946,2026-04-23T05:44:40.452193,Cerca de Piedra
Hurto,Un ladrón parecían sospechosos a un ciudadano frente a un comercio,bajo,4.8419477,-74.0227978,2026-04-25T18:44:40.454198,
Vandalismo,Un ladrón merodeaban a una mujer cerca del parque,bajo,4.9090159493910654,-74.00446501167089,2026-04-28T13:44:40.456193,Yerbabuena
Hurto,Un ladrón parecían sospechosos a una mujer cerca del parque,bajo,4.8795697,-74.0433843,2026-05-16T03:44:40.458213,
Hurto,Dos sujetos parecían sospechosos a un estudiante cerca del parque,bajo,42.5206948,0.465951,2026-05-15T16:44:40.460220,
Hurto,Un hombre parecían sospechosos a una mujer cerca del parque,bajo,42.5306059980811,0.4453966862865011,2026-05-11T11:44:40.462738,Chía
Vandalismo,Un grupo de personas parecían sospechosos a varias personas frente a un comercio,bajo,4.845873683695601,-74.01205109245511,2026-04-28T13:44:40.465267,Chía
Vandalismo,Un grupo de personas hicieron ruido a varias personas frente a un comercio,bajo,4.850549602818909,-74.08322967284838,2026-05-18T04:44:40.468265,Cerca de Piedra
Hurto,Un grupo de personas hicieron ruido a una mujer en vía pública,bajo,4.8733286,-74.071861,2026-05-03T15:44:40.471266,
Comportamiento sospechoso,Un hombre hicieron ruido a un ciudadano en zona residencial,bajo,4.8581274839549256,-74.0202833708407,2026-04-29T08:44:40.473315,Fusca
Comportamiento sospechoso,Un hombre merodeaban a un ciudadano cerca del parque,bajo,42.5206948,0.465951,2026-05-13T11:44:40.475315,
Comportamiento sospechoso,Un ladrón hicieron ruido a un ciudadano en vía pública,bajo,4.8634708,-74.0766704,2026-05-08T19:44:40.477576,
Hurto,Un hombre parecían sospechosos a un ciudadano en vía pública,bajo,4.881668613206876,-74.03241692270831,2026-05-04T18:44:40.479860,Bojacá
Comportamiento sospechoso,Un ladrón hicieron ruido a un ciudadano frente a un comercio,bajo,4.8419477,-74.0227978,2026-04-23T21:44:40.481852,
Otro,Un tipo hicieron ruido a un ciudadano en zona residencial,bajo,4.8951559,-74.0639061,2026-05-11T19:44:40.485018,
Vandalismo,Dos sujetos merodeaban a una mujer en vía pública,bajo,4.8660334,-74.0306281,2026-05-11T12:44:40.488017,
Vandalismo,Un hombre merodeaban a varias personas cerca del parque,bajo,4.874395,-74.0044445,2026-05-04T08:44:40.491016,
